content,type
"【#直播间买上百万金条迟迟不发货#】#直播间商家称金价大涨金条无法发货# “我在直播间买了2300克金条，眼看着金价一路上涨，商家却迟迟不发货。”3月17日，有消费者爆料称，一个月前，其在淘宝直播间“香菇来了”购买了“kingboom”品牌的足金金条，共消费110万元。随着金价上涨，品牌方和直播间却以各种理由推迟发货。对于金条不发货的问题，3月18日，红星资本局询问“香菇来了”直播间售后服务人员。对方表示，发货需消费者联系商家催促。品牌方“kingboom”直播店则在“延迟发货告知函”中提到，由于金价大幅上涨，无法如期发货。（红星资本局）小调查：你会在直播间买金条吗？ 
 
网页链接",财经
"【1天回血5134元，#胡锡进称A股越来越像牛市了#，#胡锡进称A股这波行情仍有上涨空间#】@胡锡进 炒股日记：今天又是一个一周的开门红，老胡个人涨了5134元，涨幅略低于沪市的0.99%。我上周增持的那只跌得很重的股票今天终于迎来反弹，希望它在本周的表现不会辜负我。
越来越像牛市了，我个人直觉这波行情仍有上涨空间。如果这个感觉是对的，那么现在每次向下调整就都是机会，所以关键是继续看涨大盘成不成立。
我从周围，以及从经济和社会的整体面上，都能感觉到预期在发生改善。一是资本市场的一系列改革落地了，之前很多不合理的制度都得到了纠正，比如转融通、随意减持、乱发IPO等。二是国内的人工智能和汽车行业发展势头都挺强劲的，中国经济复苏在形成新的动力。三是新能源等行业产能得到了消化，库存见底，行业迎来复苏。四是伴随股市持续上涨，大家对经济复苏的期望得到了一个重要支撑。
一位很成功的民营企业家近日对我说，他觉得虽然中国有各种问题，但是假以时日，除了一些尖端科技美国会压中国一头，但是像汽车这些制造业的大宗商品，中国成为全球最大的生产地和消费市场大概都跑不了。所以他认为，中国经济的空间仍然挺大的。
不知道老胡的这些感受对还是不对。上周A股在原地转了一圈，希望本周能够往前跨一步，那将会鼓舞更多人，进一步放大股市上涨对整个经济信心的拉动效应。#专家称A股分红牛正在孕育# 
胡锡进：一周开门红涨了5134元 越来越像牛市了",财经
"【#生产日期为啥这么难找#】#药盒上的生产日期很难看清# 近日，有读者反映，很多食品药品包装上的生产日期不好找，老人看起来更费劲。今年全国两会上，亦有人大代表建议，“进一步规范食品标签，统一标注方式，让消费者特别是更多老年人能够找得到、看得清。”与此同时，记者调查发现，由于部分预包装食品的生产日期印得不牢固，为篡改生产日期留下可乘之机，给食品安全带来隐患。（北京日报客户端）小调查：你遇到过生产日期找不到的情况吗？ 
 
网页链接",财经
【位置不好找、颜色看不清……#生产日期为啥这么难找#】#药盒上的生产日期很难看清# 位置不好找、标注不清晰、易除抹脱落……近日，有读者反映，很多食品药品包装上的生产日期不好找，老人看起来更费劲。今年的全国两会上，亦有人大代表建议，“进一步规范食品标签，统一标注方式，让消费者特别是更多老年人能够找得到、看得清。”与此同时，记者调查发现，由于部分预包装食品的生产日期印得不牢固，为篡改生产日期留下可乘之机，给食品安全带来隐患。（北京日报客户端 ）,财经
"【宁王股价大涨，#2024宁德时代能重回万亿市值吗#？#专家称A股分红牛正在孕育#】3月18日，$宁德时代 sz300750$ 股价大涨5.5%，总市值达8400亿元。消息面上，3月15日晚，宁德时代发布了2023年报，2023年营业总收入4009亿元，同比增长22%，归母净利润441亿元，同比增长43.6%。 但是2023四季度宁德时代收入同比跌一成。
业内人士认为，虽然市场份额已经比较高，但宁德时代依然面对行业增速放缓的局面，电动车渗透率能否继续大幅提升也存在疑问；另一方面，上游碳酸锂等原材料的价格也明显反弹，将会对成本产生一定影响。
此前，曾借着新能源东风，宁德时代市值在2021年11月逼近1.6万亿元。宁德时代最后一次站上市值超万亿元，是在2023年9月6日。到现在宁王失守万亿市值已经有半年之久了。今年宁德时代能否重回万亿市值？欢迎带话题参与讨论。  #宁德时代股价大涨# 
新浪证券的微博视频",财经
"#茅台推出果味气泡酒#【果味气泡酒！茅台又推新品】3月18日，贵州茅台在成都发布低度果味气泡酒新品，并限量全国招商。发布会现场，茅台集团党委书记、董事长丁雄军介绍，本次新发布的三款蓝莓气泡酒规格为375ml/瓶，售价118元/瓶，酒精度为6度，由茅台生态农业公司出品。“蓝莓气泡酒是茅台集团顺应年轻化、低度化、时尚化、潮饮化发展趋势布局的重要新品，是丰富产品带、优化价格带、打造全茅台品牌产品矩阵的重要尝试。”丁雄军说。
果味气泡酒！茅台又推新品",财经
"#青海春天几个跌停#【调查显示#6成网友认为青海春天至少5个跌停#！】3月18日，#青海春天跌停#上热搜。根据@新浪证券 的调查投票显示，64.8%的网友认为，$青海春天 sh600381$ 至少5个跌停。#青海春天会吃几个跌停#3月15日，听花酒被央视3·15曝光听花酒广告宣传违法后。上交所向青海春天发出监管工作函，要求公司核实有关情况，说明是否存在媒体报道所称情况，相关事实是否涉及信息披露违法违规。
3月16日，青海春天收到《中国证券监督管理委员会监督检查通知书》，因公司涉嫌违反相关法律法规，根据有关规定，中国证券监督管理委员会决定对公司进行检查。检查组已进场开展工作。 
新浪证券的微博视频",财经
【今年中国经济开局有何亮点？国家统计局新闻发言人详解】#1至2月份国民经济稳中有升# 从增长面看，超过九成的行业、超过六成的产品同比实现了增长。服务业增势向好，住宿餐饮、交通运输等服务也较为活跃，服务业景气度回升。1-2月份，服务业生产指数同比增长5.8%。其中，住宿和餐饮业增加12.1%，交通运输仓储和邮政业增长7.1%，都保持了较快增长。2月份，服务商业活动指数51%，比上月上升0.9个百分点，连续两个月回升。#经过努力可以实现5%左右的经济增长预期目标#今年中国经济开局有何亮点？国家统计局新闻发言人详解,财经
"【国家统计局：当前中国制造业正处在从数量扩张向质量提高的重要关口期】#1至2月份国民经济稳中有升# 国新办于3月18日上午10时举行新闻发布会，国家统计局新闻发言人、总经济师、国民经济综合统计司司长刘爱华表示，当前，中国制造业正处在从数量扩张向质量提高的重要关口期。推动制造业加速向高端迈进，是实现高质量发展的战略选择。从当前的情况看，加快传统产业的改造升级、培育壮大战略性新兴产业、谋划布局未来产业，都是需要进一步加大创新投入的。 #经过努力可以实现5%左右的经济增长预期目标# 
国家统计局：当前中国制造业正处在从数量扩张向质量提高的重要关口期",财经
"#1至2月份国民经济稳中有升#【国家统计局：下阶段制造业PMI有望得到继续改善】#经过努力可以实现5%左右的经济增长预期目标# 3月18日，在国务院新闻办举行的2024年1-2月份国民经济运行情况新闻发布会上，澎湃新闻记者提问：今年以来，制造业采购经理指数（PMI）延续了去年走低状态，构成制造业PMI的5个分类指数均低于临界点。请问如何看待当前PMI走势？何时将有所改善？
对此，国家统计局新闻发言人、总经济师、国民经济综合统计司司长刘爱华表示，PMI是一个月度环比指标，也就是说，2月份的PMI对比基期是1月份。2024年春节法定假日落在了2月上中旬，所以这个数据受到了春节因素影响还是比较大的。2月份制造业PMI是49.1%，比上个月略微降了0.1个百分点，回落的主要原因还是春节前后制造业处于传统生产淡季。加上疫情防控平稳转段后，企业员工假期返乡增多，企业生产经营受到一定影响。和1月份相比，制造业市场活跃度有所下降。
国家统计局答澎湃：下阶段制造业PMI有望得到继续改善",财经
"【关于房地产、消费、就业等话题，国家统计局最新解读来了】#1至2月份国民经济稳中有升# 3月18日上午，国新办举行新闻发布会，国家统计局新闻发言人、总经济师、国民经济综合统计司司长刘爱华介绍2024年1-2月份国民经济运行情况，并答记者问。刘爱华表示，当前，中国制造业正处在从数量扩张向质量提高的重要关口期。推动制造业加速向高端迈进，是实现高质量发展的战略选择。从当前的情况看，加快传统产业的改造升级，培育壮大战略性新兴产业，谋划布局未来产业，都是需要进一步加大创新投入的。
关于房地产、消费、就业等话题，国家统计局最新解读来了",财经
"#熊猫不走蛋糕突然全国停工#【小调查：你买过熊猫不走蛋糕吗？】3月16日下午，网红蛋糕品牌“熊猫不走蛋糕”官方微博突然发布一则“员工讨薪”内容。截止发文前，老板本人依旧失联，钉钉公司群突然被解散，员工工资未发，迫于无奈，只能网络发声。据了解，熊猫不走成立于2017年，以“让每个人的生日都能更快乐”为企业理念，免费送蛋糕上门、唱歌跳舞表演等为客户制造生日惊喜。曾获得头头是道、IDG、XVC等机构投资。#熊猫不走蛋糕老板已失联# 
 
网页链接",财经
