content,type
#詹俊期待韦世豪上阵##詹俊说国足半场开心以秒计算# @评述员詹俊 点评上半场比赛：#国足vs新加坡# 上半场咱们的开心时刻只能以秒来计算……首发的变化见仁见智，感觉整体配合还是不够默契，特别是中场无法形成压制。费南多成为对方防守重点也吸引了更多防守兵力，这样能否多一点利用身后高准翼的套上以及迅速转移到左路? 双前锋需要更多高质量的边路传中，希望下半场给对手更多压迫，希望看到韦世豪替补上阵在左路威胁新加坡队。另外咱们定位球机会多，把握好!,体育
#国足vs新加坡半场数据# 国足20分钟进球后被秒扳平，双方半场1-1战平，上半场射门比国足9比1领先，新加坡唯一一次射门射正并进球 #国足vs新加坡# ,体育
"#国足半场1比1新加坡# 上半场比赛结束，国足1-1战平新加坡，武磊单刀破门，国足后防失误新加坡迅速扳平 
咪咕体育的微博视频
 ",体育
"#国足vs新加坡# 武磊单刀机会，可惜身体没抗住对方后卫，射门偏出 
咪咕体育的微博视频
 ",体育
"#新加坡闪电扳平# 新加坡头球顶入空门，迅速扳平了比分 #国足vs新加坡# 
咪咕体育的微博视频
 ",体育
"#国足vs新加坡# 武磊单刀破门，国足1-0领先！！！ 
咪咕体育的微博视频
 ",体育
#国足vs新加坡# 国足打出任意球配合，武磊射门被朱辰杰挡出 #国足定位球战术# ,体育
#国足vs新加坡#比赛开始，回到主场的国足首发调整，武磊出任队长，王大雷、高准翼首发登场，期待变阵的国足本场能全取三分，加油！ ,体育
#王大雷国足首发##国足vs新加坡# 王大雷先发出战。据统计，这是王大雷近5年来，第2次为国足在A级赛上首发。王大雷上次代表国足出战世预赛，还要追溯到2015年11月17日，国足0-0战平中国香港的比赛 ,体育
"#国足大巴抵达水滴球场# @足球中国 ：中国队已抵达球场 #国足vs新加坡# 
足球中国的微博视频
 ",体育
"#安迪穆雷韧带撕裂# 迈阿密大师赛男单第三轮，大满贯得主安迪·穆雷苦战三盘不敌捷克球员马哈奇（张之臻双打搭档），遗憾止步。穆雷在本场比赛中不慎受伤，随后他在个人主页上透露，自己的距腓前韧带完全断裂，跟腓韧带损伤也接近完全断裂。穆雷原本就计划在今年夏天结束职业生涯 
界外编辑部的微博视频
 ",体育
"#国足球迷彩排助威口号# 国足球迷提前三小时到场，看台开始整齐划一呐喊助威口号！#国足vs新加坡#  
咪咕体育的微博视频
 ",体育
#国足vs新加坡#首发公布，张琳芃没有出现在首发名单中，他连续24场代表国足首发的纪录告终，上一次张琳芃进入国足名单但没有首发的比赛是2021年国足世预赛5-0马尔代夫的比赛。#张琳芃替补##国足vs新加坡首发# ,体育
"#国足vs新加坡首发# 世预赛亚洲区C组第四轮，国足迎战新加坡队，首发名单出炉，王大雷、高天意首发出战，武磊担任队长
国足首发：23-王大雷、2-蒋光太、7-武磊、8-李源一、9-张玉宁、10-谢鹏飞、14-高天意、16-朱辰杰、17-费南多、19-刘洋、22-高准翼
国足替补：1-颜骏凌、12-刘殿座、3-蒋圣龙、4-李磊、5-张琳芃、6-王上源、11-韦世豪、13-程进、15-巴顿、18-艾克森、20-林良铭、21-陈蒲 #国足vs新加坡#",体育
"#韩旭常规赛MVP# WCBA四川队@韩旭u_ 以场均16.8分 6.7篮板 2.1助攻 1.4盖帽的成绩当选2023-2024赛季WCBA常规赛最有价值球员 
WCBA联赛的微博视频
 ",体育
"#盲人围棋手参加全国锦标赛#全国业余围棋锦标赛上令人动容的一幕，盲人棋手徐光霖参赛，用手触摸棋盘棋子对阵，围棋就是他眼中的光！
围观体坛的微博视频
 ",体育
"#巴黎奥运会资格系列赛#5月16日-5月19日，在上海，来自世界各地的自由式小轮车、霹雳舞、滑板和运动攀岩运动员们将为#2024年巴黎奥运会# 的参赛席位展开激烈的争夺。
奥林匹克运动会的微博视频
 ",体育
"#曝武磊担任今天国足场上队长# 北青记者肖赧消息，张琳芃今天大概率不首发，国足场上队长将有变化。武磊可能成为今天国足的场上队长。#国足vs新加坡# 
咪咕体育的微博视频
 ",体育
#高准翼出任右后卫#  @足球报官方微博 发文，确定的变化是高准翼将替代张琳芃出任右后卫，至于门将位置略有悬疑，颜骏凌和王大雷都有首发的可能性；林良铭和高天意存在出场可能，李源一大概率还会继续出现在首发阵容中 #国足vs新加坡# ,体育
"#内马尔巴特勒观战迈阿密赛# 迈阿密网球大师赛，头号种子阿尔卡拉斯6-2、6-4击败法国老将孟菲尔斯，闯入16强，本场比赛也吸引了内马尔和巴特勒现场观战 
咪咕体育的微博视频
 ",体育
"#输菲律宾后周鹏砸了更衣室# 当周鹏在复盘惨败菲律宾一战后，看到更衣室内几个年轻球员互相安慰后不满且愤怒，说出“任何结果只要是觉得我尽力了，就可以接受吗？”周鹏说，当时赛后他把更衣室砸了 #过去的夏天# 
球圈赵探长的微博视频
 ",体育
"#威尼修斯含泪控诉种族主义# 巴西与西班牙赛前，皇马前锋威尼修斯泪洒发布会：“这样的事（种族主义）每天、每场比赛都在上演，我越来越伤心，越来越不想踢球。不仅在西班牙，在全世界都是如此。我的努力是为了在不久的将来，这种事情不再发生在其他人身上。” 
皇马
 
懂球帝的微博视频
 ",体育
"#王楚钦出席WTT北京发布会##WTT中国大满贯十月北京举行# WTT官宣中国大满贯落户北京，@王楚钦___ ：“非常开心北京能够举办WTT中国大满贯，能够在这座城市比赛我的心情非常特别并且兴奋，期待金秋十月在北京和其他的世界顶尖球员同台竞技。 我从小来到北京学习打乒乓球，在北京成长，北京队培养了我，能在家门口为家人和朋友们奉献顶级乒乓球赛，这将成为我职业生涯中最难忘的回忆。” 
王楚钦
 
我们爱体育的微博视频",体育
"#穿AirMax感受缓震革命# 1987年3月26日，伴随着Air Max 1的横空出世，耐克正式推出Air气垫科技可视化设计，让漫步空气变成现实，每年的这一天也被定为“Air Max Day”。
今天，搭载Dynamic Air技术的Air Max Dn，再次为我们带来缓震技术革命。
独立设置的气室让气囊根据对身体负荷实时做出响应。让足跟到足尖的移动无缝衔接。前部气囊和后部气囊中自由流动的空气，随着脚步的移动会适时调整气压，让每一步平滑稳定，带来非同一般的舒适脚感。
除了革命性科技，Air Max Dn独特的外形同样吸睛，鞋底后跟处履带设计延伸到鞋身，四管型气垫的外观极具未来感。
那么这样一双兼具外观和穿着体验的Air Max Dn，你准备好入手了吗？",体育
#科学控糖快乐健康两不误# 谁说减脂期不能喝茶饮，选择尤为关键！霸王茶姬健康计算器3.0上线，“低负担专区”热量一目了然，大家可以自控式选择，这功能简直是健身爱好者的福音。茶底0香精、牛乳0奶精、整杯0反式脂肪酸，霸王茶姬邀你喝健康茶饮。 ,体育
"#武磊表示目标就是全力争胜# 今日20:00，国足将在主场再战新加坡，全取三分中国队的目标！上场比赛打进两球的@武磊7 表示：“上场比赛，我们展现出来的上半场的过程给了我们很多信心，包括我们也看了录像分析，这些都是我们自信心的来源，所以明天我们的目标就是全力争胜。” #国足VS新加坡# 
国足
 
CGTN体育报道的微博视频",体育
"#梅西最新身价3000万欧# #梅西身价依然是美职联最高# 转会市场更新美职联球员的身价，梅西从3500万欧跌至3000万欧，仍是美职联最高！转会市场：“梅西依旧是美职联明星，尽管年龄大了，他应然是世界最好的球员之一。年龄是一个影响因素，对梅西也如此，他受伤病困扰越来越多，贬值不可避免。” 
梅西",体育
#2024全国速滑冠军赛# 圆满落幕，祝贺运动员们顺利完赛，感谢所有裁判员、工作人员的辛勤付出！  ,体育
"#孙准浩说再也不用去中国# #孙准浩怕又被抓悄悄回国# 前中超外援孙准浩已被释放，返回韩国。足球评论员朴文成透露：“孙准浩说他回韩国这件事本就时间紧，上周人就已经被释放了，坐飞机回韩国前没告诉任何人，直到飞机降落在韩国才和人说，因为怕又被抓了。他还说现在整个法律程序都已经结束，再也不用去中国了，但还是给他留下了心理创伤。” 
中超联赛",体育
"#穿AirMax感受缓震革命# 万众瞩目的Air Max Dn它来啦！革命性缓震技术带来非比寻常的舒适脚感，前部气囊和后部气囊中空气的自由流动让你在“律动”与“松弛”之间自由变换。
漫步“空气”重新定义！这双搭载了Dynamic Air动态缓震单元的重磅鞋款到底怎么样？科技美学与穿着体验能否两者兼具？答案等你揭晓！",体育
"#WTT晒樊振东握拳怒吼海报# #仁川冠军赛倒计时1天# WTT官方发布仁川冠军赛倒计时1天海报——@樊振东 握拳怒吼亮相，这一幕太燃了！比赛加油！！
 
樊振东
 ",体育
"#4位中国足球高层累计受贿超1.4亿# #足球领域系列腐败案宣判# 4位前足协领导及足协工作者在任职的十几年内，累计收受贪款超1.4亿余元人民币。
原中国足协主席陈戌源，8103万余元，无期徒刑；
原中国足协副主席于洪臣，2254万余元，有期徒刑13年；
原中超总经理董铮，2200万余元，有期徒刑8年；
原足协常务副秘书长陈永亮，1934万余元，有期徒刑14年。
中国足球",体育
"#陈戌源揭发他人犯罪行为有立功表现# #陈戌源一审被判无期# 黄石市中级人民法院认为，被告人陈戌源到案后如实供述自己罪行，主动交代监察机关尚未掌握的部分受贿犯罪事实；揭发他人犯罪行为，经查证属实，具有立功表现；认罪悔罪，积极退赃，受贿赃款已全部追缴，依法可以对其从轻处罚。
中国足球
 
观察者网微丢视频的微博视频",体育
"#足协原常务副秘书长陈永亮被判14年# 中国足协原常务副秘书长兼国家队管理部原部长陈永亮被湖北省咸宁市咸安区人民法院以受贿罪、行贿罪数罪并罚判处有期徒刑14年。
2015-2022年陈永亮51次，非法收受20多个俱乐部、地方足协及个人给予的人民币总额高达1934.444万元，数额特别巨大，性质严重，影响恶劣。#足球领域系列腐败案宣判# 
中国足球
 
CCTV法治在线的微博视频",体育
"#王濛说规矩其实很势力# @王濛 ：规矩这东西其实一直很势利，曾经因为自己是个女孩，连祖坟都不能去。当年说「这孩子不要也行」的爷爷，在自己成名后钦点我是他最宝贝的孙女。我爸也会在高兴时到处显摆，我这个闺女，给十个儿子都不换。每当这个时候，我妈只是安静地听着。#王濛说妈妈不进步又特别进步# @人物 
人物的微博视频",体育
"#王濛说妈妈献祭自己成全我# @王濛 ：就这样，我从七台河冰封的冬天开始，一路滑到了哈尔滨，滑到了北京，滑到了都灵，滑到了温哥华，无限掌控了自己的命运。在我已经远离冰场多年之后，在大家熟悉的那个关于王濛横空出世、荣耀加冕，三进三出国家队，接连不断地闯祸、犯错，几番强势归来和最终的事了拂衣去之后，所有高峰低谷，站在我身后陪伴我、鼓励我、总在关键时刻推我一把的，始终是我的妈妈。@人物 #王濛说妈妈不进步又特别进步# 
人物的微博视频",体育
"#王濛没想过冠军只想妈妈开心# @王濛 ：我和我姐小时候，因为同为女儿的阴影，我俩约定长大一定要出人头地，一定不能让人家轻看。我们姐俩从小就有一种默契，张晓霞唯一能依靠的只有我们。
我很早就意识到，在赛场上拿冠军这件事会让张晓霞发自肺腑地高兴。我还是个孩子的时候，我不是为了要成为多么伟大的运动员、不是为了要拿多少奥运冠军而站在冰面上，我的念头很简单，我只是想让妈妈开心。#王濛说妈妈不进步又特别进步# @人物 
人物的微博视频",体育
"#王濛说妈妈不进步又特别进步# @王濛 说妈妈张晓霞拥有自己的力量，只是这力量看起来太不进步。“但有一点又特别进步，她从小没给过我任何限制，始终愿意坚定地站在我的身后，允许我犯错，允许我闯祸，允许我长成和所有人不一样的样子。”
“我想像天底下诸多母亲一样，张晓霞是以自己一生的隐忍、奉献、守护、承受，回击着这个世界对女孩们所有的禁锢、偏见和打压。于是，张晓霞们不曾拥有的，最终才得以在女儿们身上实现。”@人物 #王濛说妈妈献祭自己成全我# 
人物的微博视频",体育
"#凯尔特人锁定东部第一# 凯尔特人凭借57胜14负战绩，提前11场锁定东部第一！
由于他们常规赛仅剩11场，而排名东部第二的雄鹿46胜25负，差11个胜场。即便剩余比赛凯尔特人全输，雄鹿全胜，依然可以凭胜负关系力压雄鹿，所以他们正式锁定东部第一，也很可能成为今年的常规赛冠军。
NBA
 ",体育
"#于洪臣获刑有期徒刑13年##足球领域系列腐败案宣判# 湖北省黄石市中级人民法院一审公开宣判原中国足协副主席、中国田径协会原主席于洪臣受贿一案，对被告人于洪臣以受贿罪判处有期徒刑13年。
于洪臣一审被控受贿2254万余元，涉及13家俱乐部以及陈永亮等个人。于洪臣非法收受财物，在公司经营、联赛晋级、职务竞聘等事项上提供帮助。2010年4月至2023年2月，于洪臣受贿54次，非法收受上述单位和个人共计折合人民2254.2158万元，其中人民币350万元尚未实际收受。
中国足球",体育
