content,type
"#陈法拉生二胎##陈法拉二胎得子# 18日，@陈法拉 在社交平台晒照官宣二胎得子：“我们现在是四口之家啦，大姐见到弟弟好兴奋！”图中大女儿手捧鲜花，背影萌态十足。据悉，2021年陈法拉迎来她的第一个女儿，祝福
 ",娱乐
#黄旭熙solo告吹是恶作剧# 刚刚，黄旭熙WVS实时更新新物料，#黄旭熙solo告吹#疑似恶作剧，SOLO将正常进行。据悉，3月8日SM公布黄旭熙4月将solo出道。 ,娱乐
#库珀Gigi最新约会街拍# 18日据外媒，Bradley Cooper和Gigi Hadid被拍一起出门约会，二人牵着狗气氛超甜。据悉，2023年10月二人恋情曝光，今年1月二人牵手现身街头，正式公开恋情。 ,娱乐
"#骚姆被8万观众目睹裤子开裂# 18日据外媒，“骚姆”Sam Smith在最新的Lollapalooza音乐节被8万名观众目睹裤子开裂，热辣跳舞然后退场的时候捂着开裂的裤子跑开了
是骚姆好像也不奇怪了！ ",娱乐
"【0-9时要闻回顾】#韩媒分析李惠利沉默的原因#网页链接
 #易烊千玺舒淇新片将于三月中旬开机#网页链接
 #沙丘2北美票房破2亿美元#网页链接
 #姜珮瑶刘冬沁和好友聚餐#网页链接
《眼泪女王》收视率持续上涨
网页链接
 ",娱乐
"#阿乐i舞台# 20171028，周杰伦在“地表最强”杭州演唱会和林俊杰合作带来《算什么男人》，双天王合作，震撼加倍！“你算什么男人，算什么男人，眼睁睁看她走却不闻不问。”点！#柳俊烈韩素希夏威夷约会照# 
新浪娱乐的微博视频
 ",娱乐
#D社曝柳俊烈李惠利分手细节##柳俊烈没参加李惠利生日# 18日据韩媒，D社曝柳俊烈李惠利分手细节，分析三人感情时间线和立场。D社称柳俊烈、李惠利2023年6月以后就疏远了，柳俊烈连惠利的生日都没有参加。知情人士透露柳俊烈没来惠利的生日派对，大家都感觉到了异常的讯息。二人7年感情，看起来都没提出“分手”这个词，真正分手在2023年11月，期间二人没有见面。随后，韩素希、柳俊烈在11月15日摄影展上相遇。惠利的立场来看，的确会有背叛感；韩素希的立场来看，11月的摄影展并未坠入爱河；柳俊烈的立场来看，左右为难。,娱乐
"#D社曝柳俊烈韩素希约会照##柳俊烈韩素希夏威夷约会照# 18日据韩媒，D社曝柳俊烈、韩素希夏威夷约会照， D社称二人约会看起来并不是那么有趣，韩素希比起饭更在乎手机，柳俊烈一言不发地吃饭。D社你真是什么都有，又什么都敢说
 ",娱乐
"#眼泪女王骗我眼泪##海仁贤佑无声的拥抱# 《眼泪女王》第四集结尾，找不到人几近发疯的贤佑，在龙头里迷路受伤的海仁，两个人在昏暗的夜里，用刻薄的话回应对方，隐藏了本来的关心和倾诉。当路灯亮起来的时候，贤佑被看到焦急找人湿透的衣服，海仁被看到不安的眼神和受伤的腿，所有情感迸发变成一个无声的拥抱。阿乐哭
 
新浪娱乐的微博视频",娱乐
#国王的演讲编剧去世# 18日据外媒，《国王的演讲》编剧大卫·塞德勒去世，享年86岁。据悉，他于当地时间3月16日在新西兰钓鱼旅行时去世，经纪人表示：“大卫当时在他最喜欢的地方（新西兰）做着他最喜欢的飞钓，如果他有机会撰写自己的死亡，他的剧本也会是这样写的。”塞德勒凭借《国王的演讲》获2010年奥斯卡最佳原创剧本奖。,娱乐
"【17-24时要闻回顾】
恭喜！《半熟恋人》#三水结婚#网页链接
杨贤硕说#断眉给BABYMONSTER写歌#网页链接
韩素希ins设置私密账户
网页链接#李惠利ins涨粉#2天25万
网页链接
甜茶鲍勃·迪伦造型路透
网页链接
 ",娱乐
"#乐华的艺人要和杜华抢资源##唐九洲 就杜华通告多# 《今晚开放麦》乐华艺人@唐九洲 @黄新淳先生 联合吐槽老板@乐华娱乐杜华 ：“别的公司都是跟对手抢资源，我们跟老板抢资源”“就她通告多，天天看她上通告”。你们是真敢说啊
 
新浪娱乐的微博视频
 ",娱乐
"#海仁贤佑有过宝宝##海仁的手机密码是预产期# 《眼泪女王》白贤佑输入“1031”解开了洪海仁的手机，原来两人之前曾有过宝宝，兴奋地期待着新生命的降生，预产期就是10月31日，海仁幸福地说着“是个好日子呢”。呜呜呜wuli秀彬真的存在过呢
（翻译cr看韩影）#眼泪女王编剧# 
新浪娱乐的微博视频
 ",娱乐
#火星哥赌博欠债5000万美元##火星哥欠下赌场5000万美元# 近日，据外媒，“火星哥”Bruno Mars在拉斯维加斯的赌桌上欠下约5000万美元（约3亿6千万人民币）的巨额赌债，知情人士称，火星哥与赌场签订了演出合约，每晚表演的税后收入只有150万美元，他将通过表演偿还债务。 ,娱乐
"#新说唱2024要求选手尿检##新说唱2024 尿检# 17日，多位参加《新说唱2024》的选手透露海选的第一个环节是尿检，歌手@3Bangz 还在社交平台晒出自己做尿检的过程。好离谱但又似乎有点合理
 ",娱乐
"#小日子都市剧变谍战片#《小日子》朱劲草@陈晓 和顾茉莉@童瑶 离婚后，昔日小夫妻在家私会，却突然碰上茉莉爸妈突然回家，朱劲草赶紧躲进大衣柜里，却被前岳父逮个正着。对视的这几秒，阿乐都跟着汗流浃背了，你们#离婚夫妻见面之后#这么刺激吗？
 
新浪娱乐的微博视频
 ",娱乐
"#EXO成员去看了边伯贤演唱会# 17日，EXO成员朴灿烈@real__pcyyyyy 金俊勉、金钟大、都暻秀现身今日边伯贤演唱会首尔场，伯贤还在舞台上跟成员们互动“我的成员们还在吗”，几名成员透过大屏幕和伯贤挥挥手。这么多年#EXO的团魂#还是这么好嗑
 ",娱乐
"#德普被曝片场霸凌女演员# 近日，《犯罪心理》女演员劳拉·格劳蒂尼在播客中爆料称2001年她和约翰尼·德普拍摄电影《大毒枭》时，导演要求她在德普说台词时在后面笑，德普因不知情在片场对她进行了一通辱骂，引发热议。#阿乐今日问#：对此你想说？ 
 
网页链接
 ",娱乐
#柳俊烈承认恋情后首露面##柳俊烈回韩国# 据韩媒，17日，韩国演员柳俊烈在结束海外行程后抵达仁川国际机场，他头戴卫衣帽子，用口罩和眼镜严严实实地遮住了脸。这是他承认与演员韩素希恋情后的首次露面。 ,娱乐
#李惠利经纪公司回应# 17日，据韩媒，在李惠利发表“真有趣”状态沉默了三天后，她的经纪公司Creative Group ING向记者表示：“对于惠利的ins无话可说。”据悉，惠利发布“真有趣”的ins配图是在泰国拍摄的。 ,娱乐
"【8-17时要闻回顾】#外媒称梅根十分担心凯特#网页链接#沈璃孙悟空撞衫了#网页链接#樊振东看霉霉演唱会vlog#网页链接
澳门偶遇奚梦瑶何猷君
网页链接
《周处除三害》票房破5亿
网页链接",娱乐
"#安妮海瑟薇回应新片演姐弟恋# 据外媒，安妮·海瑟薇在西南偏南电影电视节回应新片《关于你的想法》与尼古拉斯·加利齐纳演姐弟恋，她表示：“我不想因为自己的年龄、性别以及获得过奥斯卡奖而被禁锢在一个框框里，不知道自己该拍什么类型的电影。我只想玩得开心，管他呢，这是我的心声。”
 ",娱乐
"#粉丝对吴镇宇贴脸开大# 
粉丝：“老师参加这个节目辛苦了”“是这个节目给钱给多了吗？”“老师是不是他们逼你来的？”@吳鎮宇DD的食食猪樂部 ：“闭嘴”“滚”
哈哈哈#让吴镇宇害怕的第二个女人#来了！
 
新浪娱乐的微博视频
 ",娱乐
#洪金宝维护成龙##洪金宝 有谁不会老呢# 近日，年近70岁的@成龙 出席活动，头发胡子白了引起热议。洪金宝在日前采访发声维护成龙，他表示：“有谁不老呢，个个都会老”，并斥责某些网友讲话太难听，“现在好多社会的人讲话不负责任，为了利益什么都能说。” ,娱乐
"#海仁看呆贤佑腹肌#《眼泪女王》第3集，贤佑洗完澡赤裸上身出来，海仁看到丈夫的腹肌后无法自拔，心里小鹿乱撞，“是想勾引谁”“大半夜的，太刺激了”
阿乐想说#金秀贤的腹肌#谁看了不迷糊啊！
 
新浪娱乐的微博视频
 ",娱乐
"【午间娱乐播报】
韩素希清空blog
网页链接
张碧晨刘宇宁等献唱《与凤行》OST
网页链接#纪凌尘朱梓骁情头#网页链接
《创造营亚洲》#欧阳娣娣掉出出道位#网页链接#都柏林偶遇朴宝剑#网页链接",娱乐
"#乔任梁父亲喊话撕下AI复活明星伪善面具# 近日，一位博主用AI生成视频和声音“复活”李玟、高以翔、乔任梁等诸多已逝明星，引发网友们讨论和热议。对此，乔任梁父亲称不能接受，希望对方尽快下架。目前，该博主账号下已无此前发布的AI复活明星视频。阿乐今日问：#怎样看待AI复活明星的行为# ？ 
 
网页链接",娱乐
"#阿乐时光机# 再来回顾一下《请回答1988》#泽善吻戏#！阿泽让德善在酒店关好门再睡，表示自己吃了药不知道会做出什么事。德善调侃他“又要亲我吗”，阿泽：“原来那不是梦”。德善称无法想象和阿泽变得尴尬，阿泽问她“现在呢”，然后又吻了上去！#心疼李惠利# 
新浪娱乐的微博视频
 ",娱乐
"#费曼辣评吴镇宇##费曼评价吴镇宇无限超越班表现# 16日，有网友给@Real吴费曼 留言让他评价一下老爸@吳鎮宇DD的食食猪樂部 在新综艺的表现，他回复：“钱______，屎______”。犀利的！一针见血的！
 ",娱乐
"#李金铭男友女朋友晒时间线##女子称李金铭男友谎话连篇# 17日，自称@李金铭Kimi 男友女朋友的网友@用户6998687398 再发文，她称”渣男对于个人感情的极度不负责行为，在伤害到我的同时近期也给L带来了极大的困扰“，并梳理了时间线，呼吁“不要过度的关注我与L在其中扮演的角色，初心是让大家看到这一次在大众舆论中隐身的谎话连篇的男性角色。”
截至目前，李金铭方仍未作出任何回应。",娱乐
#高海宁演许诗晴之前想转行##高海宁说当队长像老母亲一样操心# @高海寧 与新浪娱乐对话，透露在演《新闻女王》许诗晴之前，她曾想过去念心理课程，考虑转行做心理师。她还谈到在《#无限超越班#2》做队长的心情，自称是个很爱操心的性格，会像老母亲一样为队员考虑。↓↓↓ ,娱乐
"#纪凌尘beng# 最新一期《无限超越班2》中，@纪凌尘chan 在《无间道》影视化环节给自己的“开枪”动作配音，“beng”一声把现场其他演员们吓一跳#宁静看纪凌尘演戏笑了#，还夸赞他：“他演得还挺有趣”“那个‘二劲儿’还真不好拿”。
 ",娱乐
#侃爷洛杉矶仓库被盗# 据外媒，侃爷Kanye West的团队表示他们在洛杉矶的仓库被盗，大约6万件衣服，价值约120万美元（约863万人民币）。团队发言人称他们发现有人在售卖这批丢失的服装，目前警方正在介入调查。#侃爷洛杉矶仓库被盗损失达100万美元# ,娱乐
"#韩素希 就算形象扫地也虚心接受##韩素希第四条回复# 16日，韩素希发文认爱柳俊烈后，回复网友评论回应争议。
一、关于李惠利柳俊烈分手时间，她表示不是私下听到，是根据新闻整理，为了证明不是换乘。
二、回应攻击前辈，承认自己态度轻率、冲动。
三、表示自己错误很大，从ins开始把小事变大了。
四、被批形象跌入谷底，她表示虚心接受。
五、向网友道歉：对不起。",娱乐
"【9-17时要闻回顾】#韩国网友要求李惠利道歉#网页链接
 #冯小刚为养女庆18岁生日#网页链接
 #刘大锤专访李金铭男友女朋友#网页链接
 #王诗龄与同学合照#网页链接
 
陈都灵唐装路透美出神
网页链接
 ",娱乐
"#阿乐今日问#：你心里#最爱的三月热播剧#是？
 
 
网页链接
 ",娱乐
"#阿乐留声机# “我以为我会哭，但是我没有，我只是怔怔望着你的脚步，给你我最后的祝福，这何尝不是一种领悟，让我把自己看清楚，虽然那无爱的痛苦，将日日夜夜，在我灵魂最深处。”——《领悟》张杰#张杰演唱会高铁地广# 
新浪娱乐的微博视频
 ",娱乐
#郑合惠子回应新剧与鞠婧祎对比##郑合惠子 别在我这搞女演员对立# 近日，《花间令》开播，@鞠婧祎 @郑合惠子 角色对比引热议。郑合惠子称非常感谢大家的包容和夸奖，能演绎一个造型身份上都比较特殊的角色非常开心。“真心希望大家不要这样做对比，拍戏好几年讲这种话可能有点幼稚，可是我还是要说，拜托别在我这儿搞女演员对立。”#郑合惠子发声#,娱乐
"#午间话题# 《与凤行》《唐人街探案2》《烈焰》《花间令》《眼泪女王》《小日子》《飞驰人生热爱篇》《大理寺少卿游》《致命游戏》《别对我动心》《谢谢你温暖我》《烟火人家》......#最爱的三月热播剧#是？
 ",娱乐
